"(:VERTEX {remote port: ""38034"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",local port: ""7070"",net namespace: ""-1"",local address: ""0000:0000:0000:0000:0000:0000:0000:0000"",protocol: ""tcp"",subtype: ""network socket"",remote address: ""0000:0000:0000:0000:0000:FFFF:C0A8:2F80"",hash: ""d2ac934b27b60ace4c330c8d777bea7a""})"
"(:VERTEX {remote port: ""38038"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",local port: ""7070"",net namespace: ""-1"",local address: ""0000:0000:0000:0000:0000:0000:0000:0000"",protocol: ""tcp"",subtype: ""network socket"",remote address: ""0000:0000:0000:0000:0000:FFFF:C0A8:2F80"",hash: ""c6c62326084f10f25e9eb9416d7d6a79""})"
"(:VERTEX {remote port: ""33984"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",local port: ""50051"",net namespace: ""-1"",local address: ""0000:0000:0000:0000:0000:0000:0000:0000"",protocol: ""tcp"",subtype: ""network socket"",remote address: ""0000:0000:0000:0000:0000:FFFF:C0A8:2F80"",hash: ""453317491d974ceff5f2a4ab22884ff7""})"
"(:VERTEX {gid: ""1000"",euid: ""1000"",children pid namespace: ""-1"",pid: ""61645"",seen time: ""1690977362.922"",source: ""syscall"",type: ""Process"",net namespace: ""-1"",ipc namespace: ""-1"",ppid: ""59160"",pid namespace: ""-1"",uid: ""1000"",egid: ""1000"",mount namespace: ""-1"",name: ""server"",hash: ""0666edab3dd2b3220ab59d712787b12f"",user namespace: ""-1""})"
"(:VERTEX {remote port: ""36546"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",local port: ""3550"",net namespace: ""-1"",local address: ""0000:0000:0000:0000:0000:0000:0000:0000"",protocol: ""tcp"",subtype: ""network socket"",remote address: ""0000:0000:0000:0000:0000:FFFF:C0A8:2F80"",hash: ""a67de3a9e912e9a26f6f53d2c5269e4c""})"
"(:VERTEX {gid: ""1000"",euid: ""1000"",children pid namespace: ""-1"",pid: ""61592"",seen time: ""1690977362.925"",source: ""syscall"",type: ""Process"",net namespace: ""-1"",ipc namespace: ""-1"",ppid: ""59070"",pid namespace: ""-1"",uid: ""1000"",egid: ""1000"",mount namespace: ""-1"",name: ""python"",hash: ""a49fcca293a7905e857948aa005ecaca"",user namespace: ""-1""})"
"(:VERTEX {remote port: ""44854"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",local port: ""8080"",net namespace: ""-1"",local address: ""0000:0000:0000:0000:0000:0000:0000:0000"",protocol: ""tcp"",subtype: ""network socket"",remote address: ""0000:0000:0000:0000:0000:FFFF:C0A8:2F80"",hash: ""0615dfcdae5f21b51f22e848efef783d""})"
"(:VERTEX {remote port: ""44870"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",local port: ""8080"",net namespace: ""-1"",local address: ""0000:0000:0000:0000:0000:0000:0000:0000"",protocol: ""tcp"",subtype: ""network socket"",remote address: ""0000:0000:0000:0000:0000:FFFF:C0A8:2F80"",hash: ""03478f9591292dc4a2d13eabcefee6e2""})"
"(:VERTEX {remote port: ""36556"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",local port: ""3550"",net namespace: ""-1"",local address: ""0000:0000:0000:0000:0000:0000:0000:0000"",protocol: ""tcp"",subtype: ""network socket"",remote address: ""0000:0000:0000:0000:0000:FFFF:C0A8:2F80"",hash: ""e888434596b37906c77a4ea0e379e04b""})"
"(:VERTEX {gid: ""0"",euid: ""999"",children pid namespace: ""-1"",pid: ""116184"",seen time: ""1690977366.885"",source: ""syscall"",type: ""Process"",net namespace: ""-1"",ipc namespace: ""-1"",ppid: ""116175"",pid namespace: ""-1"",uid: ""999"",egid: ""0"",exe: ""/"",mount namespace: ""-1"",name: ""runc:[2:INIT]"",hash: ""26cf9249690e223da876445a02973965"",user namespace: ""-1""})"
"(:VERTEX {path: ""/proc/116184/attr/apparmor/exec"",subtype: ""file"",permissions: ""0666"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""cd0c635024a38a4136b447ee2c12198f""})"
"(:VERTEX {gid: ""0"",euid: ""999"",children pid namespace: ""-1"",start time: ""1690977366.885"",pid: ""116184"",source: ""syscall"",type: ""Process"",net namespace: ""-1"",ipc namespace: ""-1"",ppid: ""116175"",pid namespace: ""-1"",cwd: ""/"",uid: ""999"",egid: ""0"",exe: ""/usr/bin/check-status"",mount namespace: ""-1"",command line: ""/usr/bin/check-status -r"",name: ""check-status"",hash: ""db75b2e093eac4196db510cbcb8983fb"",user namespace: ""-1""})"
"(:VERTEX {path: ""/usr/bin/check-status"",subtype: ""file"",permissions: ""0755"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""612dfc8e96efef8d513d78ac09097743""})"
"(:VERTEX {path: ""/lib64/ld-linux-x86-64.so.2"",subtype: ""file"",permissions: ""0755"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""02a4195a9866b7c9eba7405c13110dad""})"
"(:VERTEX {path: ""/lib64/libpthread.so.0"",subtype: ""file"",permissions: ""0755"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""55f5e2aa4da1536b8965518933bb5ecc""})"
"(:VERTEX {memory address: ""7fe55abe8000"",size: ""2000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""d3f6d59c6b0ef4e60651cb01805c5065""})"
"(:VERTEX {memory address: ""7fe55a79d000"",size: ""21f4c0"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""a07ff4a439953ac1a8de8b60dd44c0ee""})"
"(:VERTEX {memory address: ""7fe55a7b8000"",size: ""1ff000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""309368a4f5181494e4fc6f8ac486c100""})"
"(:VERTEX {memory address: ""7fe55a9b7000"",size: ""2000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""ab03a2505d4ffd665f203f40f763f855""})"
"(:VERTEX {memory address: ""7fe55a9b9000"",size: ""34c0"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""c415dc3d2d48dc33e1dd5dad4f58b186""})"
"(:VERTEX {path: ""/lib64/libc.so.6"",subtype: ""file"",permissions: ""0755"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""95ae81684d9c1327fa72d3a6be3ac96a""})"
"(:VERTEX {memory address: ""7fe55a3d7000"",size: ""3c58c0"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""89b840df5281eace00f3407f7f264a88""})"
"(:VERTEX {memory address: ""7fe55a593000"",size: ""200000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""52d6a63f53fd8379ac292cfd65c8e697""})"
"(:VERTEX {memory address: ""7fe55a793000"",size: ""6000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""9c5eae65348e003d51afef60474ef897""})"
"(:VERTEX {memory address: ""7fe55a799000"",size: ""38c0"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""59f5e1eee4952c046031451d5b2275bf""})"
"(:VERTEX {memory address: ""7fe55abe5000"",size: ""3000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""b1da8580590eca153880f47173295109""})"
"(:VERTEX {memory address: ""7fe55a793000"",size: ""4000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""41280f4c849677591ab647c3531aa122""})"
"(:VERTEX {memory address: ""7fe55a9b7000"",size: ""1000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""27d065d15eec3bcdefb35371fd919787""})"
"(:VERTEX {memory address: ""7fe55abea000"",size: ""1000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""3ab922f1f3e5458602dc56fbe55225a1""})"
"(:VERTEX {path: ""/sys/kernel/mm/transparent_hugepage/hpage_pmd_size"",subtype: ""file"",permissions: ""0444"",epoch: ""0"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""ff24d51b85635ab8e2118892169b5c1d""})"
"(:VERTEX {memory address: ""7fe55aba5000"",size: ""40000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""b818e6afd27c62af7f66761b6ce1c06c""})"
"(:VERTEX {memory address: ""7fe55ab85000"",size: ""20000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""7c60a33b299852374e823ea4150933ea""})"
"(:VERTEX {memory address: ""7fe55aa85000"",size: ""100000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""2c2ba92ff35944c48608dcd2d9ab1acc""})"
"(:VERTEX {memory address: ""7fe559bd7000"",size: ""800000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""2eab3c87d54d212bfc654287cc0f885e""})"
"(:VERTEX {memory address: ""7fe555bd7000"",size: ""4000000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""e5198e37d6cd299a8c325d3728fc9572""})"
"(:VERTEX {memory address: ""7fe535bd7000"",size: ""20000000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""e2db1f6c0bb0507ccf86a466bd3b49ee""})"
"(:VERTEX {memory address: ""c000000000"",size: ""4000000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""4fed1d3566c421305d9c62421e628af7""})"
"(:VERTEX {memory address: ""7fe533bd7000"",size: ""2000000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""4957f2967f0f342b2c082450c9e4bb5a""})"
"(:VERTEX {memory address: ""7fe5339c6000"",size: ""210c10"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""7f4349dd0139f5a123492e468e7baf9e""})"
"(:VERTEX {memory address: ""c000000000"",size: ""400000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""3d898ba62f7b6fca10b64addd7c66d0a""})"
"(:VERTEX {memory address: ""7fe55ab85000"",size: ""20000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""1"",hash: ""fd4be4941fa82a1a248959ec24a8bf5a""})"
"(:VERTEX {memory address: ""7fe55ab05000"",size: ""1000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""d129a4e2879ab91e3274470fa471e52d""})"
"(:VERTEX {memory address: ""7fe559fdd000"",size: ""1000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""57ab64fe9deab5d81d965ba69bb075c8""})"
"(:VERTEX {memory address: ""7fe557c07000"",size: ""1000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""f1d88c2b0b620b3214457b80483373ff""})"
"(:VERTEX {memory address: ""7fe545d57000"",size: ""1000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""36e1426c2acbd87f420dbdab69986f70""})"
"(:VERTEX {memory address: ""7fe5338c6000"",size: ""100000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""a0e9cee22eecc56eac0f32c0e2ec67d1""})"
"(:VERTEX {memory address: ""7fe55aa75000"",size: ""10000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""5aa3dd7ecb319a4592d971a051bdf326""})"
"(:VERTEX {memory address: ""7fe55aa65000"",size: ""10000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""5f7224336a6c6dac4dd73b1019674f92""})"
"(:VERTEX {memory address: ""7fe5330c5000"",size: ""801000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""feff1337647a61a2e2669a63f1a3bc22""})"
"(:VERTEX {memory address: ""7fe5330c6000"",size: ""800000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""5ac52ecae090673901db3d3ebdaff96f""})"
"(:VERTEX {gid: ""0"",euid: ""999"",children pid namespace: ""4026532779"",start time: ""1690977366.889"",ns pid: ""8573"",pid: ""116190"",source: ""syscall"",type: ""Process"",net namespace: ""4026532705"",ipc namespace: ""4026532772"",ppid: ""116184"",pid namespace: ""4026532779"",cwd: ""/"",uid: ""999"",egid: ""0"",exe: ""/usr/bin/check-status"",mount namespace: ""4026532778"",command line: ""/usr/bin/check-status -r"",name: ""check-status"",hash: ""031e65cea3c98c60b9cc5017ad45d1e4"",user namespace: ""4026531837""})"
"(:VERTEX {memory address: ""7fe5328c4000"",size: ""801000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""861b276510b7ad677a74169db1305fd1""})"
"(:VERTEX {memory address: ""7fe5328c5000"",size: ""800000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""65d2644ecc50d1942a2bd63a77e2ffc1""})"
"(:VERTEX {gid: ""0"",euid: ""999"",children pid namespace: ""4026532779"",start time: ""1690977366.889"",ns pid: ""8574"",pid: ""116191"",source: ""syscall"",type: ""Process"",net namespace: ""4026532705"",ipc namespace: ""4026532772"",ppid: ""116184"",pid namespace: ""4026532779"",cwd: ""/"",uid: ""999"",egid: ""0"",exe: ""/usr/bin/check-status"",mount namespace: ""4026532778"",command line: ""/usr/bin/check-status -r"",name: ""check-status"",hash: ""f59b9eb7b1a0b60c7db08cba0b49eba9"",user namespace: ""4026531837""})"
"(:VERTEX {memory address: ""7fe52a8c4000"",size: ""8000000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""3c9c0120e55d352ebeef3b1714c902ce""})"
"(:VERTEX {memory address: ""7fe5220c3000"",size: ""801000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""febd16082c6bb460bd916a5b1152be0a""})"
"(:VERTEX {memory address: ""7fe5220c4000"",size: ""800000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""f39bc268e7220b13eef2b08d6c661a8f""})"
"(:VERTEX {gid: ""0"",euid: ""999"",children pid namespace: ""4026532779"",start time: ""1690977366.889"",ns pid: ""8575"",pid: ""116192"",source: ""syscall"",type: ""Process"",net namespace: ""4026532705"",ipc namespace: ""4026532772"",ppid: ""116184"",pid namespace: ""4026532779"",cwd: ""/"",uid: ""999"",egid: ""0"",exe: ""/usr/bin/check-status"",mount namespace: ""4026532778"",command line: ""/usr/bin/check-status -r"",name: ""check-status"",hash: ""e530f263392d77811bda5f75c0f28a48"",user namespace: ""4026531837""})"
"(:VERTEX {memory address: ""7fe52c000000"",size: ""21000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""8a02752d1efc847cee05a4b85431c553""})"
"(:VERTEX {memory address: ""7fe51a0c3000"",size: ""8000000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""562d0faec9d0ae32b84630f7add3bad9""})"
"(:VERTEX {memory address: ""7fe51c000000"",size: ""21000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""41c55b0d6983f24dfdd2e16f3208a0bf""})"
"(:VERTEX {memory address: ""7fe5320c3000"",size: ""801000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""fa30468d472c0f90303fb5c018824091""})"
"(:VERTEX {memory address: ""7fe5320c4000"",size: ""800000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""c272ebdeb7d34440c3bff54f9bb3bbd4""})"
"(:VERTEX {gid: ""0"",euid: ""999"",children pid namespace: ""4026532779"",start time: ""1690977366.893"",ns pid: ""8576"",pid: ""116193"",source: ""syscall"",type: ""Process"",net namespace: ""4026532705"",ipc namespace: ""4026532772"",ppid: ""116184"",pid namespace: ""4026532779"",cwd: ""/"",uid: ""999"",egid: ""0"",exe: ""/usr/bin/check-status"",mount namespace: ""4026532778"",command line: ""/usr/bin/check-status -r"",name: ""check-status"",hash: ""5de3bb1c24c1b51a354c90bf53b1b493"",user namespace: ""4026531837""})"
"(:VERTEX {memory address: ""7fe5228c4000"",size: ""8000000"",subtype: ""memory"",tgid: ""116184"",source: ""syscall"",type: ""Artifact"",version: ""0"",hash: ""3f487d6477c0eaa5f8454a665139d755""})"
